crime_count_500m,violent_count_500m,PIN
470,24,0525049083
68,3,5700003295
0,0,2141250070
0,0,5458800320
91,5,6169901311
0,0,1924059309
134,6,1970200025
56,2,5652600180
90,0,5100402867
76,2,2402100395
90,3,1782000205
109,2,9530100761
0,0,3810000106
74,5,7625701890
224,18,2767601393
165,11,9276200135
67,3,8122100850
289,27,7904700114
63,0,7454000905
392,31,3319500953
225,18,2767601394
0,0,3574800520
19,0,1454600100
46,2,0261500005
161,29,3333000205
102,8,2734100780
256,8,0476000022
180,17,3277800721
0,0,7568700200
184,27,1498300773
97,5,2887701791
75,2,5700002860
154,7,7171100630
166,4,2877101745
0,0,1446800125
0,0,1446800125
314,24,0993001368
285,42,3083001230
97,2,4363700405
0,0,1824059141
116,5,9269200675
328,24,2767602595
47,1,3524039029
83,1,2313900670
32,2,4177100040
84,3,0207500015
85,3,4364200080
18,1,2426039165
130,4,2767601430
130,6,2770600270
25,2,2428200185
67,7,1498303905
8,0,2875150170
101,6,7171200140
40,0,9498200065
41,0,9498200065
0,0,9527000320
43,1,4154300030
32,0,8853000006
174,11,0597000720
504,16,9137101637
90,4,9523102950
173,9,8818400825
20,2,0212000055
92,6,8604900260
98,6,7129300535
109,12,1133000311
174,11,0597000677
148,2,0125039047
28,0,1068000010
185,22,1472200075
37,0,3626039170
161,28,6056110390
78,0,7011700035
60,4,7715100010
61,9,8901001178
71,2,8815400990
0,0,6666800290
51,2,0435000120
17,0,5154200050
17,0,5154200050
144,5,3678900410
60,0,9272201105
136,5,5680001095
217,28,1702901625
175,5,6905200210
159,7,0123039415
101,6,3224049100
353,19,6431000055
130,5,2767601431
0,0,5454200270
251,11,1972200193
77,5,6413100342
271,11,7821200375
260,13,0625049272
91,5,2461900457
177,18,3277801437
167,28,7129304105
80,0,9272201680
74,5,6917700075
47,0,1880000005
197,36,3336001215
0,0,6448600230
254,14,2767705036
226,20,2767601395
36,2,8926600095
39,0,0438000006
107,5,2856100740
122,11,7625703590
179,7,2770604640
40,3,3935900297
188,16,7883607645
57,4,3179100745
0,0,2586800125
34,0,5489200425
0,0,9208900064
68,2,1231000340
82,1,9547203655
47,1,9829200495
143,0,1972205560
0,0,0796000435
47,1,6822100231
173,5,2397100745
444,31,0952007108
26,1,2771604201
31,3,5418500740
83,3,0952000290
68,5,6079500155
99,10,3398800040
160,8,7660600017
142,2,9468200155
10,0,4059400130
117,3,1962200008
0,0,4036400470
160,8,7660600016
151,5,9268200035
365,27,0993001954
0,0,4055701098
242,12,2919200385
391,27,0993000816
78,3,5363200103
81,2,4141800190
86,3,3187600030
160,10,9136102870
64,7,0603000980
102,10,1862400563
357,22,0955000425
92,2,7972601255
79,4,7977201618
0,0,3627800060
125,2,0461004250
25,1,4077800290
0,0,5631500255
222,14,9828701935
209,12,7883604336
265,6,2663000114
257,10,0476000024
87,1,7015200775
226,20,2767601384
271,35,6145602570
112,4,7519000665
64,4,6392000444
259,8,5693500438
115,12,0832000073
0,0,8718500510
0,0,8564500210
34,0,1021000015
153,26,3333001421
119,1,2397101530
59,0,9551202095
51,2,2998300090
86,2,5100401178
65,4,6373000172
74,5,6917701070
256,11,2919201060
79,4,6844700865
291,13,5694500498
121,2,6815100230
72,4,3732800175
14,0,7639900145
0,0,3580900030
350,19,7452500490
315,24,9826701187
156,2,0475000770
39,3,6374000295
103,4,6820100085
53,0,7454001071
143,4,1139000062
0,0,3625710070
98,3,9547204930
256,14,2902200062
128,20,7186800077
225,7,2767704373
23,2,1025039129
18,0,4217401546
91,3,4320200025
34,3,6381500185
374,24,6431000482
135,6,2770600360
150,7,7171100620
34,1,0814000040
169,11,0597000589
318,15,1930300510
177,6,6145602395
106,5,2092700015
388,6,1797501240
1,0,4058800200
91,2,4443801590
32,0,0442000195
101,5,9552200055
27,1,2026049069
49,2,8927600035
75,1,1338300505
260,28,0263000179
318,17,0917000300
102,3,3807500100
124,5,1861400068
131,6,9547201020
46,2,5101407030
76,9,6150200005
98,10,1862400561
329,9,9528100942
107,7,2436700722
51,1,1370800515
77,11,1704900467
73,1,6821600275
131,5,3678900185
168,13,4358700105
120,3,7518505630
129,6,2719100115
265,24,6145602840
142,3,1646502084
90,10,6840700485
44,1,5580200055
34,0,2021200540
0,0,5147000115
264,12,6814600055
10,0,1223049131
283,20,6126601085
93,2,1192000355
0,0,3304700210
1,1,3361401791
1,1,3361401791
38,5,3352400838
18,0,7936000342
210,15,8149600460
168,6,9522100165
173,6,9522100165
49,1,3179101280
0,0,2425049188
4,0,8961800050
43,3,7130301335
203,3,2902201066
87,3,3187600050
180,5,2663000235
54,1,5606000160
248,13,3298701021
91,9,9284800045
39,2,9424400135
34,1,0223039333
131,11,3438503257
73,8,3330500796
97,6,6411600172
12,2,7211400525
293,10,8673400035
88,3,9215400100
139,1,6814100160
125,10,7625703125
111,4,9552200065
256,36,9834200010
306,10,2767602240
143,4,2922700538
98,7,5366200095
306,25,0993001364
139,3,4083303435
0,0,3760500415
186,3,1923300175
66,6,3278613310
50,1,4154305575
387,33,7228502285
168,5,1498301265
1,1,0179000020
73,1,0106000235
422,23,1972200780
0,0,5452800495
97,8,0173000110
241,18,1344300310
42,3,5418501110
93,3,3524039196
125,5,2856100230
0,0,7812801715
36,1,0714000425
26,0,1370801555
49,1,3179101200
9,0,1125049125
67,4,4235401050
206,32,6607000120
91,13,4006000476
63,4,8632600025
0,0,6341000053
182,8,4083301025
54,1,2321300361
0,0,3629200250
35,0,1563102615
90,2,4443801575
0,0,0540100085
55,2,4237901430
167,5,7548300435
0,0,9365700302
190,13,9834200335
85,6,2239800020
83,4,3644100171
28,1,1769600098
47,3,2826049130
85,4,6821100234
113,4,2113701065
189,15,0164000360
31,1,6365900015
87,5,7410200220
105,2,1623301045
95,2,4443800266
0,0,1112700130
51,1,2391600555
51,1,0312000060
372,37,7228500598
220,16,9126100854
107,9,1862400428
103,3,9550201360
36,7,7857001240
267,12,2767704565
0,0,8019200960
145,8,6837700110
174,15,6450300672
63,5,2680600030
147,4,0461002195
59,2,3013300505
83,1,8024200895
71,2,0323049097
132,0,7550801250
112,9,8159100048
25,0,9244900095
112,9,8159100049
106,9,3026049079
88,6,3157600140
0,0,3361400980
159,10,5019500148
280,16,0789000120
173,8,9358001715
112,9,8159100056
92,4,1868901120
137,10,2926049257
147,6,2770602425
264,8,0476000012
54,1,2267000497
59,1,5700003690
12,1,5035300895
267,17,9828702780
136,7,5550300115
59,3,6150700138
0,0,5269200060
93,3,7731100085
38,3,6844703670
103,7,7625702260
0,0,1591600388
0,0,7211401925
45,0,5249803766
104,5,7972602105
198,19,8820900706
198,19,8820900706
142,3,7011201232
59,1,3213200112
130,13,8554900025
220,10,0945000320
130,1,2397101260
257,46,5700000170
114,4,5011000025
126,2,3126049393
0,0,7690000010
82,10,3330500090
20,0,7384500120
32,1,2726049079
63,1,5700003926
81,5,7625701630
98,14,2895650230
303,26,0789000640
52,5,0603000850
104,5,7137300199
40,0,2895800510
774,38,2767701715
78,4,3438502160
39,1,1818800110
30,0,6073500105
0,0,0798000556
0,0,2333270060
128,21,3420100070
65,1,4427600135
69,1,4235400100
49,1,4154302560
0,0,0837020040
215,10,4365200895
0,0,0395300020
14,1,5035300985
367,27,7451000005
68,5,8077100022
39,0,0446000110
198,34,9122000756
126,10,2207500745
65,5,8632600040
163,4,3881900316
196,21,8862500180
64,2,0034001060
317,26,0993001367
50,2,3732800287
24,0,9471201190
34,1,0290000315
58,3,0444000020
224,8,4083300800
134,2,2491201195
140,14,6414100492
30,0,2021200700
145,4,2877102815
168,1,1923800170
53,4,7896300010
169,5,2880100140
95,4,1870400025
348,19,7452500675
148,4,5015001295
0,0,0395300550
95,5,3010300490
0,0,0923049132
70,5,6079500180
60,1,9238900006
118,1,1257201106
143,6,7548300614
315,28,7624700010
247,12,9521100491
38,0,3176100155
39,10,2134200062
87,1,5100401582
132,14,1133000330
26,0,3526039061
47,1,0431500185
190,19,7515000141
306,11,2768301275
0,0,9194102450
169,7,9297300904
387,21,2768301421
197,5,4083306865
209,28,6300500434
50,0,5318100005
26,0,4154305545
104,8,6150200045
69,2,0445000075
523,17,9137101633
311,11,2768301420
164,14,6450300714
94,11,7960100490
102,6,3822200076
139,3,1994200277
34,1,9554200230
136,4,7548300609
195,4,8850000185
186,31,7129304047
0,0,5097900270
0,0,5097900270
140,15,6840700235
111,7,0826000380
100,2,5101405067
93,4,1870400275
0,0,0795001080
0,0,0333100060
185,8,0510004090
83,1,1337800345
62,0,1778500555
54,5,8835900065
2,0,7812800565
97,14,2895650080
104,2,9547205130
330,35,4310702848
278,10,1930301380
444,35,7234601011
0,0,7786000010
110,1,0461000545
97,11,7960100485
46,2,0254000470
546,30,2767604617
208,7,9307300010
47,2,9417400155
42,2,5652600340
168,14,0299000039
39,5,7130300365
227,19,1250200278
120,18,7187000080
0,0,1180000125
85,9,6841700070
115,4,9136102246
11,0,4060000165
62,0,8021700485
292,18,0958000025
94,1,9274201050
173,10,1498301350
466,32,4232401387
0,0,9388100069
63,0,3592501010
20,0,2333800056
184,3,2883200164
139,9,4302200895
441,31,2254501480
279,16,8825900495
109,5,7972602510
0,0,2174502035
250,47,2597660120
0,0,5452800305
859,87,6003501076
40,1,1102000523
51,0,5318100375
154,8,7171100670
53,1,2321300518
34,3,8925100455
101,13,2895650620
221,2,0809003030
77,6,2710600100
61,0,9274200069
39,0,1377800015
0,0,9527000400
94,1,7547800145
120,5,4242900067
154,8,7171100660
130,3,9287802120
0,0,7812801030
124,5,2114700845
0,0,8650300060
282,9,3925400110
76,4,6414100052
204,12,7883604185
93,8,3331500260
14,0,1118001380
172,7,7133300089
76,8,3330500915
56,2,6788201030
31,1,0579003205
0,0,0623049336
251,6,0952004735
170,6,3232200046
330,24,0993000196
169,13,7548300780
92,7,9829201065
326,15,9352900330
51,1,7326400040
363,31,7228502238
31,2,4077800372
307,24,2767602557
114,5,1523300094
26,0,5249803345
39,6,2520900165
61,9,2994800040
161,3,7548300433
54,1,8805900775
45,2,0748000375
29,2,4073200047
232,14,6742700135
62,5,1826049161
368,25,0993000379
27,0,3526039433
93,3,7518506605
55,1,1909600200
8,0,4379700040
20,4,3878900510
15,0,7694600322
70,0,6154900160
0,0,4202401077
52,4,2742100152
28,0,2056100455
108,10,6798100230
306,23,9826701707
368,25,0993000380
67,2,2492200290
45,1,4154300080
0,0,4058200730
96,5,6884800420
86,5,2461900690
258,40,9122001230
80,7,6413600083
176,5,2886200209
258,21,2767601690
200,10,2771601980
102,11,9423400113
70,5,5430300145
170,5,1962200038
0,0,9511100015
52,1,3179100245
199,11,4083800675
143,13,7625700210
29,0,8853000070
340,28,0993001331
66,8,6373000174
0,0,7258200005
0,0,7784400055
1,0,0623049306
279,41,9325800045
161,2,0475000780
60,0,3693900745
122,1,2491200190
115,3,7518503140
173,20,3278604920
140,4,5015001690
130,5,9550204720
162,14,2325300062
289,19,7942601972
290,24,9834201231
395,19,2768100512
67,2,2492200266
448,39,3043200024
43,0,6908200652
39,2,4174600261
0,0,3744600403
241,4,2883200189
48,2,3438500184
193,10,2771601655
134,4,7519000700
82,0,5100402400
183,10,2464400275
44,2,8926100070
50,1,1370801880
77,2,7153200008
0,0,4147200050
74,7,1498303845
36,0,3626039147
71,0,3693901866
88,2,2436200145
70,0,3693901870
120,5,6638900376
0,0,4099500330
171,3,2767600420
87,3,4364700015
49,2,3426049183
118,8,7883600858
0,0,4055700540
88,0,5100403996
112,2,6021502199
6,0,7812500100
320,14,4365700355
160,14,6638900100
40,1,3176100031
302,35,1604602060
69,0,3693901869
0,0,7708500160
118,2,0461005520
229,9,7453000095
151,7,3232200015
185,9,7011200136
81,3,4364200035
35,1,8901000800
18,2,0904000035
0,0,1180007255
40,1,8901000802
120,5,2113700110
38,2,7935000135
73,1,9828700090
275,8,5693500437
87,3,1870400145
95,2,5376200025
79,1,5102400080
165,4,1912101018
46,3,2629600006
73,2,5363200268
97,4,2402100675
139,8,3188100570
187,4,0452001830
58,2,2487200200
35,3,0123039364
139,17,1560100240
121,7,8820901065
121,3,0461005445
63,2,5583200572
51,0,2771602946
57,0,7010700326
38,5,3352400750
75,1,3592500712
0,0,1926059255
36,2,6384500581
257,13,3797001230
143,10,7883600754
51,1,8805900100
156,3,2301400335
40,0,0446000051
151,4,2770601865
69,1,3592500145
187,0,9578080050
341,35,4310701333
0,0,1926059254
0,0,9527010320
0,0,4141010420
47,2,3723800236
44,2,4316700036
79,0,7454000760
0,0,2425049212
62,6,7129302025
143,2,1257201885
169,19,5724500505
57,3,7977200055
0,0,7696300350
240,7,1923300210
198,7,0641000100
209,37,7129305060
75,0,2313900385
57,2,2826049120
87,5,6450301385
119,11,7625703003
0,0,8718500665
165,29,3812400140
36,4,7130300285
385,20,2768301436
352,25,0993000945
192,8,0510003060
56,4,0381000135
169,6,7660600019
56,1,4289900065
188,4,2883200165
85,2,6450303440
238,5,3528900325
210,16,2389100015
110,3,8813400148
22,0,3526039072
171,5,2880100110
81,1,2878601225
167,5,7660600015
296,26,9826701737
29,0,2771604485
280,14,0859000153
0,0,6744700467
26,0,0579003675
0,0,3361401955
246,7,4083301470
34,0,1370800730
96,13,4006000614
0,0,1123049088
70,1,7457000025
172,12,7548300787
382,20,1982201571
130,21,3332500605
72,2,0328000125
44,3,0005200087
34,1,4144300070
67,2,4235400190
206,45,1541100035
96,2,4443801010
436,29,7234601014
167,13,0820000065
67,3,2595300230
116,3,2402100540
115,15,1112000125
82,6,6141100028
227,11,4302200355
221,11,3298700842
65,1,6383000200
0,0,4055700804
271,33,0306000085
46,0,1377800115
41,3,2624049089
37,0,3626039345
0,0,1591600717
0,0,3303900210
596,55,7948300100
146,4,8141200020
0,0,1926059256
12,2,1025039304
137,9,7883601015
110,5,0394500103
78,4,8127700227
79,8,3332000210
147,7,2914700435
62,1,7547300990
108,16,9412900036
2,0,4058201135
210,3,1125039117
9,0,7812800315
0,0,0798000540
405,18,1972202365
0,0,1828300050
464,30,3879900754
119,3,3869900138
226,17,9834200220
160,31,3226200056
73,2,8024200740
357,25,2767602891
0,0,9564800090
80,1,9551201295
47,2,7936500044
381,18,1982201572
86,1,0225039116
118,14,1189001335
74,2,9285800920
95,5,7625702617
78,16,7857001702
0,0,7211402305
2,0,1125049165
163,4,2877101480
160,2,1336300430
38,1,7935000420
159,8,7171100200
129,24,6056111350
78,10,3448001401
136,5,3726800237
181,1,6819100181
0,0,2525049125
153,17,7319900280
238,14,0945000490
170,10,7972603155
36,2,5418200255
18,0,7611200055
339,32,3126049461
374,12,9528101190
45,1,8024202565
17,0,4441300395
13,0,7351200035
24,1,9284800980
222,6,3879901475
150,4,2767600150
135,12,9324800010
60,12,3524049144
269,46,5700000240
55,3,7977200065
31,2,5014000135
1,1,1826049406
161,10,9191201520
78,1,9297300210
44,2,7663700561
166,4,2770601900
73,5,1773100205
162,31,3079500050
44,7,0923000404
106,5,0952001485
202,9,2767601312
0,0,3625049069
126,5,2770601763
350,20,6430000155
144,4,2770602424
71,0,1176001123
56,5,4192400020
84,2,4141800075
52,0,0486000295
61,2,6798100540
17,1,5035300695
21,4,2976800695
431,28,2254501481
0,0,4055700435
0,0,5021900779
77,3,4364200240
122,15,2916200010
216,10,7452500120
128,2,2491201273
88,1,4449800686
162,13,7883606695
57,0,1330300470
48,1,5141000170
250,4,9222400820
0,0,1180002280
0,0,1180002280
188,6,2767601335
306,24,9827700015
14,1,3151600060
142,3,5016001315
0,0,4055700155
120,2,2491200825
104,16,6064800530
176,4,4206901645
236,12,9521100484
0,0,3262300125
0,0,3026059189
172,30,7129304255
285,26,2917200685
92,5,2770600995
0,0,6666800270
173,16,7625702900
181,9,2464400815
61,1,1337800955
3,0,4058201200
65,2,4235400195
132,1,9209900125
192,4,8850000516
54,5,1753700505
70,3,6140100679
114,4,0582000837
138,1,4206900714
97,12,2895650010
189,4,2883200166
267,36,3083001065
0,0,5021900850
146,16,1189001025
6,0,4379600025
150,11,6379500190
189,4,2883200167
49,1,4154303540
161,8,7171100220
61,2,9184700515
157,6,3438503208
277,16,9828702772
89,2,7576200110
83,3,2349300110
97,3,3693902410
270,9,0476000021
40,3,2832100941
130,2,2491201013
166,13,4358700187
78,13,7129303575
121,0,6814100230
283,19,2767602721
64,2,3179100990
161,8,7171100230
204,6,1997200085
310,55,3333002883
194,10,3491300191
56,1,9297300040
59,1,9297300040
276,14,2767601806
53,3,2595300260
0,0,5459000065
166,30,1683400105
0,0,0723059049
97,6,6450301220
266,12,9521101318
3,1,6632900600
0,0,6326000030
75,3,6413600377
234,7,9465200395
20,0,6329000385
27,0,7972604655
12,1,7129301280
114,13,2826049232
362,26,0993000384
265,45,5700000175
190,1,1965200075
217,5,3797001790
64,2,8926100190
141,1,7550801200
47,0,3179101345
128,2,5016000375
354,24,2254501621
197,3,2767601100
57,2,5683000024
48,1,0438000175
59,0,9272201790
36,0,0579000966
84,3,7173700590
358,10,1931300090
32,2,5208200150
450,13,0052000067
194,8,0946000305
465,35,2767603477
81,0,5100403366
86,3,8123100045
0,0,3629200150
146,3,9307300230
0,0,7397300231
72,11,8071000080
0,0,7962600040
139,4,3622950490
100,1,1257200380
57,2,8805900935
101,11,7960100473
158,2,1646500868
127,5,9376301170
71,2,1703900074
143,23,6300000224
151,11,4310700413
60,7,6868200005
70,7,5323100116
150,11,4310700410
149,11,4310700415
10,0,4059400360
72,3,9829200695
142,2,3052700282
46,4,6381501050
54,5,6414600250
87,2,3022300035
423,38,7228501957
161,16,2608300097
3,0,7812800240
493,18,1972201397
300,8,2767602329
46,3,0425049070
31,7,3670500685
33,3,7129301605
234,18,7883604700
0,0,7598100166
658,43,6852700567
0,0,5451210210
133,2,2491201298
261,24,4310702610
372,21,0952005415
435,16,9528101564
101,4,9297300585
133,4,3491300248
86,1,7547301575
56,2,8805900940
156,5,5101402240
114,1,9491700030
53,1,3179100340
0,0,0704500190
77,3,3016300106
148,2,3052700710
17,2,3500100065
159,8,7171100250
184,8,2979801325
0,0,3361400620
109,11,1568100235
179,12,0546000401
101,2,9523100880
185,18,1722800916
67,2,0441000145
79,3,3624039029
8,0,2303900115
145,2,9523101442
0,0,2948900011
72,0,9272201635
214,9,7452500045
22,0,0123039127
6,1,4058801280
169,6,7133300088
150,11,9521101160
55,0,0269001341
144,2,3052700707
146,2,3052700709
151,7,1722801365
104,6,9828202410
0,0,5463700050
186,5,7986400875
85,1,4363700390
24,0,0579003400
121,0,7011201126
75,3,1139000440
159,8,7171100270
96,0,4385700490
10,0,1459500050
161,8,7171100260
696,82,6003001620
157,8,7171100290
83,0,5100402596
182,3,2902201301
38,2,3935900353
385,18,1982201575
172,24,1498301115
121,5,2922700110
99,3,1139000500
238,20,8149600365
159,8,7171100280
0,0,1180008107
57,3,2025049006
155,8,7171100790
96,6,7905200074
168,4,5309100380
27,0,5037300255
108,4,6169900040
27,1,8820901937
61,2,5101406390
425,32,9266700785
153,12,2918700030
25,0,0223039280
236,3,6610000405
16,1,2976800215
54,2,3179102285
54,0,6450303145
96,4,4364700845
262,16,9828702095
67,2,9285800946
168,9,7537300195
0,0,8151600920
139,2,2877100581
212,6,0809002923
117,1,2922701650
283,10,6430500265
162,4,2028700795
45,0,2771603295
133,9,2716600015
75,8,2997800094
76,2,4317700205
0,0,1410300060
120,3,1623300025
102,8,7625702636
171,3,2767600401
89,5,8067000115
66,3,6844702720
0,0,4058200185
109,1,9376301850
111,14,6141600230
61,1,2488200145
58,1,2483700175
105,10,3438501401
365,28,7234601404
115,3,7013200070
176,3,2767600675
149,28,6056110770
93,7,3945850130
0,0,6303401386
112,2,2491201090
143,3,7011201281
172,15,7548300779
0,0,1925059080
160,8,5101400509
18,3,9578100140
27,2,4077800151
183,3,5244801200
68,5,6909200401
94,10,2926049304
47,0,1176001293
70,4,1781500071
138,11,3331001095
0,0,2540700025
52,1,1708400430
0,0,3358500049
17,2,0573000150
92,1,5101403921
0,0,5021900330
208,29,2291400475
60,3,6917700005
76,5,9215400365
103,8,6413100212
123,13,2826049166
29,2,7772800080
19,3,3738900105
35,1,2594200240
0,0,3026059395
64,2,2492200465
1024,89,0889000021
221,7,1819800255
56,3,5101405008
65,4,9215400006
192,5,9287801195
82,0,2425039107
663,83,6003001645
452,33,2767603537
146,6,9482700125
64,1,5700004400
11,0,7533800880
0,0,7397300013
271,16,5016002426
169,5,3626039407
112,8,1862400246
26,2,5418200175
0,0,5454300140
67,3,8165501300
200,3,5344200305
101,2,5101402631
0,0,6447300320
19,1,1102001290
248,16,5016002425
787,57,6852700266
76,6,9324800735
59,4,2771600640
0,0,5027500010
